"","region","avgLength"
"3255","08021",2304
"3256","08023",2104.5
"3257","08025",2473.28571428571
"3258","08027",1969.22222222222
"3259","08029",2095.33333333333
"3260","08031",1948.6
"3261","08033",2304
"3262","08035",2109
"3263","08037",2502
"3264","08039",2620.66666666667
"3265","08041",1933.5
"3266","08043",1932.77777777778
"3267","08045",1998.16666666667
"3268","08047",2132.75
"3269","08049",2406.33333333333
"3270","08051",2194.25
"3271","08053",2304
"3272","08055",1985.33333333333
"3273","08057",2406.33333333333
"3274","08059",1780.125
"3275","08061",2772
"3276","08063",2304
"3277","08065",2304
"3278","08067",2209.6
"3279","08069",2078.05555555556
"3280","08071",1799.88888888889
"3281","08073",3149.25
"3282","08075",2740
"3283","08077",2059.66666666667
"3284","08079",1951
"3285","08081",2304
"3286","08083",2055.33333333333
"3287","08085",2048
"3288","08087",2714.2
"3289","08089",2666
"3290","08091",2304
"3291","08093",2242.85714285714
"3292","08095",3249.33333333333
"3293","08097",2304
"3294","08099",2819.25
"3295","08101",1913.77777777778
"3296","08103",2304
"3297","08105",1998.75
"3298","08107",2304
"3299","08109",2406.33333333333
"3300","08111",2304
"3301","08113",2048
"3302","08115",2530.5
"3303","08117",2406.33333333333
"3304","08119",1976.66666666667
"3305","08121",2086.8
"3306","08123",2709.75
"3307","08125",2636.66666666667
"3308","08340",2849
"3309","08930",2849
"3310","09000",1450
"3311","09001",1972.75
"3312","09003",1986.375
"3313","09005",2119.86666666667
"3314","09007",2050.38461538462
"3315","09009",2150.11764705882
"3316","09011",2060.13333333333
"3317","09013",1826.85714285714
"3318","09015",1950.73333333333
"3319","09105",2399
